MOSTYPE,MAANTHUI,MGEMOMV,MGEMLEEF,MOSHOOFD,MGODRK,MGODPR,MGODOV,MGODGE,MRELGE,MRELSA,MRELOV,MFALLEEN,MFGEKIND,MFWEKIND,"Education Level(high-3,medium-2,low-1)",MBERHOOG,MBERZELF,MBERBOER,MBERMIDD,MBERARBG,MBERARBO,Social Class,MHHUUR,MHKOOP,Number of car,MZFONDS,MZPART,Expexted Income,MINKGEM,MKOOPKLA,PWAPART,PWABEDR,PWALAND,PPERSAUT,PBESAUT,PMOTSCO,PVRAAUT,PAANHANG,PTRACTOR,PWERKT,PBROM,PLEVEN,PPERSONG,PGEZONG,PWAOREG,PBRAND,PZEILPL,PPLEZIER,PFIETS,PINBOED,PBYSTAND,SUMCONT,AWAPART,AWABEDR,AWALAND,APERSAUT,ABESAUT,AMOTSCO,AVRAAUT,AAANHANG,ATRACTOR,AWERKT,ABROM,ALEVEN,APERSONG,AGEZONG,AWAOREG,ABRAND,AZEILPL,APLEZIER,AFIETS,AINBOED,ABYSTAND,SUMNUM,CARAVAN
3,1,2,3,1,0,6,1,3,5,0,4,3,3,4,1.31,1,0,1,6,1,3,2.34,2,7,0.82,7,2,46.8,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
3,1,2,4,1,1,4,1,4,7,1,2,0,9,0,1,4,0,0,2,2,1,2.54,5,5,1.03,5,4,37.8,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,3,3,1,6,0,0,3,8,0,1,1,4,5,2.71,6,1,0,3,1,0,4.62,0,9,1.16,1,8,74.66,8,8,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
41,1,3,3,10,0,6,1,2,6,0,3,2,3,5,1.18,1,0,1,4,2,4,2.73,2,7,0.82,7,2,49.73,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,1,2,1,5,0,2,2,6,4,2,4,2,5,3,1.57,0,0,0,4,3,3,2.09,9,0,0.43,8,1,45.08,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,1,3,3,9,1,5,1,3,5,1,3,3,2,4,1.67,2,1,0,3,2,3,2.81,5,4,0.77,7,2,37.93,3,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
1,1,3,3,1,1,7,0,2,8,1,0,0,5,4,1.95,4,0,2,2,2,0,3.2,0,9,1.29,3,6,55,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
39,1,4,2,9,2,0,2,5,9,0,0,0,3,6,1.8,2,0,0,3,5,0,2.87,0,9,1,7,2,46.8,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0
36,1,1,2,8,0,6,1,2,1,2,6,5,3,2,1.8,2,0,0,4,1,3,3.55,9,0,0.66,5,4,42.15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,2,9,0,4,2,4,7,1,2,3,4,3,1.19,1,0,0,3,6,0,2.48,3,6,0.92,8,1,40.95,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
9,1,3,3,3,1,4,1,5,7,1,1,0,4,5,1.68,1,1,0,4,2,3,2.19,0,9,1.03,8,1,55.43,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8,1,5,3,2,0,5,0,4,9,0,0,0,0,8,2.54,7,0,0,2,0,0,4.61,0,9,1,4,5,60,5,7,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
3,2,3,3,1,0,6,1,2,6,0,3,1,4,4,1.8,1,0,1,4,2,4,2.87,3,6,0.82,7,2,49.73,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
26,1,1,5,6,0,4,2,4,3,0,6,6,2,1,1.07,0,0,2,2,4,2,2.61,8,1,0.3,9,0,41.23,4,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
39,1,2,3,9,0,7,2,0,9,0,0,2,5,2,1.8,1,0,0,3,3,3,2.74,6,3,0.82,7,2,47.5,6,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0
11,1,3,3,3,0,8,0,1,9,0,0,0,4,5,1.42,3,1,2,2,2,1,2.94,3,6,1.03,5,4,65.95,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39,1,2,3,9,0,4,0,5,9,0,0,2,4,3,1,0,0,0,4,5,0,2,6,3,1,9,0,48.05,3,5,0,0,0,6,0,0,0,0,0,0,0,3,0,2,0,4,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,5,0
9,1,2,3,3,0,6,1,2,7,1,1,5,1,4,2.54,4,0,0,5,1,0,4.01,9,0,1.04,4,5,46.8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,1,2,4,8,2,4,2,2,7,0,2,2,4,3,1.7,1,0,0,3,1,4,2.6,2,7,1.16,5,4,44.1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1,2,2,5,3,4,1,2,1,3,5,4,3,2,1.57,1,0,0,3,1,5,2.38,8,1,0.82,6,3,35.98,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
33,1,3,2,8,0,4,0,5,9,0,0,0,2,7,1.19,1,0,0,2,6,2,2.15,3,6,0.79,7,2,45.13,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,3,4,1,0,6,2,2,9,0,0,0,4,5,2.28,4,0,0,4,2,0,4.12,0,9,1.29,3,6,43.88,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,4,2,8,0,8,1,0,9,0,0,0,2,7,1.54,3,1,0,4,1,1,3.55,0,9,1.16,6,3,43.88,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
11,2,2,5,3,2,4,4,0,5,0,4,4,2,3,1.54,4,0,0,2,0,4,3.26,0,9,0.77,5,4,37.93,3,6,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
37,1,3,3,8,2,6,1,2,7,1,2,0,3,6,2.06,4,0,1,0,2,3,3.43,2,7,1.16,5,4,59.03,5,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
24,2,2,2,5,0,3,1,6,4,1,5,3,0,6,1,0,0,0,0,4,5,1.42,9,0,0.66,8,1,32.93,2,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
2,1,4,2,1,1,4,1,4,7,1,2,2,4,4,2.54,0,5,4,0,0,0,5,4,5,1.03,5,4,60,6,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,1,2,2,5,3,3,0,4,6,0,3,4,2,4,2.19,3,1,0,2,2,2,3.37,6,3,0.92,2,7,63.9,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
37,1,2,2,8,0,4,2,4,3,2,4,4,4,2,1.55,0,0,0,7,0,2,3.1,7,2,0.82,9,0,33.9,3,4,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
36,1,4,3,8,1,4,2,3,7,1,2,0,0,9,1,0,0,0,0,5,4,1.55,9,0,1.03,7,2,49.73,4,3,2,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
8,1,4,3,2,2,5,1,2,6,1,3,0,2,7,2.32,3,1,0,5,2,1,2.82,1,8,0.94,6,3,74.25,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,1,2,1,5,0,5,0,5,0,6,3,3,5,2,1.55,2,0,0,4,2,2,3.07,9,0,1.16,9,0,41.18,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
33,1,2,3,8,0,7,0,2,7,2,0,0,5,4,1.29,2,0,0,2,5,2,2.85,0,9,1.29,6,3,44.1,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,2,4,3,8,2,4,2,3,7,0,2,1,3,5,2.41,4,1,0,3,0,3,4.12,8,1,1.29,0,9,53,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,1,3,3,8,0,7,1,2,8,0,1,1,4,4,1.42,1,0,0,4,2,2,2.38,0,9,0.92,6,3,46.8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,2,4,5,2,2,3,4,4,2,4,5,4,2,1.8,5,0,0,4,1,0,2.59,8,1,0.39,8,1,33.98,2,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,1,2,3,8,0,5,2,2,6,1,2,2,3,4,1.69,2,0,0,3,3,2,2.68,2,7,0.82,8,1,36.3,3,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
33,1,3,3,8,0,2,2,6,6,0,3,3,3,4,1.42,1,0,0,3,5,2,2.62,8,1,0.56,9,0,60,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8,1,2,4,2,1,4,2,4,5,2,3,0,6,3,2.67,0,0,0,6,3,0,3.36,0,9,0.79,7,2,60,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0
33,1,3,3,8,0,9,0,0,5,0,4,2,3,4,1.29,0,0,2,0,3,5,2.06,4,5,0.64,7,2,37.28,2,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,1,3,3,8,3,3,0,3,7,2,1,1,6,3,1.16,1,0,0,2,3,4,2.52,6,3,0.92,7,2,35.98,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35,1,4,3,8,1,4,2,3,7,1,2,0,0,9,1,0,0,0,0,5,4,1.55,9,0,1.03,7,2,49.73,4,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,2,3,2,8,0,7,0,2,7,2,0,0,4,5,1.16,0,2,0,2,4,2,2.41,2,7,1.42,9,0,46.8,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
9,1,3,3,3,0,5,1,4,7,1,2,1,3,5,1.29,1,0,0,3,4,2,2.77,8,1,0.79,9,0,40.5,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
10,1,3,3,3,0,3,0,6,9,0,0,0,3,6,2.19,2,0,0,5,0,2,3.43,0,9,0.69,9,0,49.73,4,8,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
30,1,2,4,7,0,4,0,5,3,0,6,6,2,2,1.07,0,0,0,0,5,4,1.68,9,0,0.56,9,0,31.95,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,1,2,5,8,1,5,2,2,5,1,3,3,5,1,1.57,3,1,0,4,1,2,3.34,5,4,0.92,5,4,43.18,3,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3,1,2,4,1,0,4,4,2,6,0,3,3,4,3,2.8,7,0,0,2,0,1,4.78,0,9,1.42,3,6,52.65,4,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1
25,1,2,3,6,0,5,1,4,3,2,5,5,3,3,1.54,1,1,0,4,2,3,2.89,7,2,0.79,8,1,38.25,3,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
23,1,2,2,5,2,4,1,3,3,2,5,5,3,2,2.06,1,0,0,3,2,4,3.26,8,1,0.56,8,1,36.23,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,1,3,3,2,2,5,2,1,7,2,0,0,2,7,2.32,3,0,0,5,2,1,3.34,0,9,1,4,5,57.08,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
37,1,2,3,8,0,5,2,3,5,2,3,2,6,1,1.31,2,1,0,3,1,4,1.86,4,5,0.92,6,3,48.05,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
38,1,3,3,9,1,1,2,6,5,1,4,3,2,4,1.31,0,0,0,2,4,4,1.77,8,1,0.53,8,1,40.85,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,2,3,3,2,0,6,2,2,9,0,0,0,4,5,1.8,5,0,0,4,0,0,3.66,2,7,1.16,6,3,39.92,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,3,2,2,0,0,0,9,5,4,0,0,4,5,2.28,3,0,0,6,0,0,3.47,0,9,1.29,6,3,52.65,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,2,3,7,1,6,0,3,3,2,5,4,2,3,1.57,3,0,0,4,2,2,2.99,3,6,0.66,7,2,56.27,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
33,1,3,3,8,1,4,2,3,7,1,1,1,4,4,1.31,2,1,1,1,4,2,2.73,2,7,1.29,7,2,44.4,4,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
33,1,3,3,8,0,5,0,4,4,0,5,3,2,5,1.44,0,0,2,2,4,3,2.27,2,7,0.66,7,2,38.25,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,3,3,1,1,7,0,2,8,1,0,0,5,4,1.95,4,0,2,2,2,0,3.2,0,9,1.29,3,6,55,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
13,1,3,2,3,4,0,0,5,5,4,0,0,6,3,2.58,6,0,0,2,2,1,4.47,0,9,1.16,2,7,77.76,6,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,1,1,5,6,1,4,1,4,3,0,6,6,3,1,1.83,2,0,0,3,3,3,2.74,8,1,0.66,5,4,49.33,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
13,1,3,3,3,1,5,1,3,7,2,1,1,3,5,2.32,3,1,1,4,2,1,3.6,1,8,1.29,5,4,51.95,4,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
34,1,4,3,8,0,2,0,7,7,0,2,0,3,6,1.83,0,0,0,4,3,2,3.09,0,9,0.79,5,4,72.83,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
38,1,4,2,9,2,4,2,4,7,1,2,2,0,7,2.03,1,0,0,4,4,1,2.48,2,7,0.92,6,3,45.08,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
33,1,3,3,8,0,1,3,5,7,0,2,1,1,8,1.04,1,1,0,1,6,3,1.87,9,0,0.9,7,2,45.38,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,1,4,2,8,0,5,0,4,8,0,1,0,1,8,1.04,0,0,0,1,5,4,2.04,9,0,1.16,9,0,37.88,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,3,3,7,0,2,3,4,6,0,3,2,0,7,1.29,0,0,0,3,3,4,2.32,9,0,0.82,9,0,44.1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,3,2,2,0,3,4,2,9,0,0,0,3,6,2.45,7,0,0,2,0,1,4.79,0,9,1.42,2,7,74,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,5,3,10,1,1,5,3,9,0,0,0,1,8,1.68,1,0,6,3,0,0,3.77,0,9,1.29,9,0,45.38,3,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,6,6,0,0,0,0,0,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,5,0
8,2,3,3,2,0,5,2,3,7,1,2,2,3,5,2.06,4,0,0,4,1,0,3.68,1,8,0.94,6,3,46.8,4,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8,1,4,3,2,1,5,1,3,7,1,2,0,3,6,2.07,3,1,0,4,1,2,3.6,1,8,0.82,5,4,57.43,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,2,4,1,0,4,0,5,7,0,2,2,6,2,2.07,6,1,0,2,0,1,4.3,6,3,1.16,3,6,51.95,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38,1,3,3,9,0,3,3,4,6,1,2,1,2,7,1.29,0,0,0,2,2,6,2.04,9,0,0.82,7,2,34.95,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,3,2,3,2,3,0,5,5,2,3,0,2,7,1.96,2,0,0,4,0,4,3.46,4,5,1.16,6,3,36.9,3,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
10,1,4,2,3,1,5,1,4,8,1,1,1,2,7,2.19,2,0,0,5,2,1,3.42,1,8,1,5,4,47.03,4,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,1,2,3,8,0,4,1,4,6,1,3,1,6,2,1.41,1,0,2,3,3,2,2.6,3,6,0.43,7,2,69.81,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10,1,4,3,3,5,3,1,1,8,1,1,1,1,8,1.57,1,0,0,5,3,1,2.95,1,8,1,5,4,41.18,4,8,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
35,1,3,3,8,0,6,1,3,7,0,2,1,4,5,1.18,1,0,2,3,2,3,2.86,2,7,0.92,7,2,48.35,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32,1,2,4,7,0,4,2,3,5,0,4,4,4,2,1.16,0,0,0,4,0,5,1.51,9,0,0.82,9,0,33.08,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,1,3,3,9,2,4,1,3,8,0,1,1,5,4,1.44,1,0,0,6,1,3,2.57,5,4,0.9,6,3,44.15,4,5,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
24,1,2,3,5,0,4,2,3,5,1,3,2,4,3,1.29,1,0,1,2,2,5,2.38,8,1,0.79,6,3,32.03,3,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
9,1,3,3,3,2,3,2,4,8,1,1,1,5,4,1.43,2,0,0,3,3,2,2.84,9,0,1.03,7,2,68.91,6,4,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
31,1,3,3,7,2,2,0,5,6,1,3,3,1,6,1.04,3,0,1,0,2,4,1.54,6,3,0.69,9,0,34.88,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,1,4,3,10,1,4,1,4,6,0,3,0,3,6,1.68,2,0,5,0,0,3,3.88,0,9,0.79,6,3,58.28,5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
